id,hour,max,min,days,loanamount,intrate,fundedamount,remaining,count,subgrade
126673350,12,2018-01-08,2018-01-07,1,10000,10.91,5850,4150,7,B4
126673350,04,2018-01-07,2018-01-06,1,10000,10.91,3350,6650,4,B4
126673350,07,2018-01-06,2018-01-06,0,10000,10.91,2625,7375,2,B4
126673401,01,2018-01-09,2018-01-09,0,20000,9.44,10100,9900,9,B1
126673401,02,2018-01-09,2018-01-09,0,20000,9.44,10150,9850,1,B1
126673709,04,2018-01-06,2018-01-06,0,10000,16.02,4900,5100,1,C5
126673709,09,2018-01-05,2018-01-05,0,10000,16.02,5350,4650,9,C5
126673709,10,2018-01-05,2018-01-05,0,10000,16.02,4325,5675,8,C5
126673709,11,2018-01-05,2018-01-05,0,10000,16.02,4425,5575,4,C5
126673801,09,2018-01-05,2018-01-05,0,5000,7.97,3625,1375,8,A5
126673801,10,2018-01-05,2018-01-05,0,5000,7.97,3700,1300,2,A5
126673801,11,2018-01-05,2018-01-05,0,5000,7.97,3775,1225,3,A5
126673964,01,2018-01-08,2018-01-08,0,2700,22.91,475,2225,1,E1
126674124,09,2018-01-07,2018-01-05,2,27500,13.59,2025,25475,4,C2
126674124,11,2018-01-07,2018-01-05,2,27500,13.59,1975,25525,2,C2
126674124,12,2018-01-07,2018-01-07,0,27500,13.59,3000,24500,2,C2
126674124,01,2018-01-06,2018-01-06,0,27500,13.59,1625,25875,3,C2
126674124,03,2018-01-06,2018-01-06,0,27500,13.59,1775,25725,1,C2
126674124,04,2018-01-06,2018-01-06,0,27500,13.59,1800,25700,2,C2
126674124,08,2018-01-06,2018-01-06,0,27500,13.59,1825,25675,1,C2
126674124,05,2018-01-05,2018-01-05,0,27500,13.59,1075,26425,15,C2
126674124,07,2018-01-05,2018-01-05,0,27500,13.59,1100,26400,1,C2
126674310,01,2018-01-09,2018-01-09,0,18000,16.02,7925,10075,2,C5
126674310,02,2018-01-09,2018-01-09,0,18000,16.02,8025,9975,1,C5
126674373,01,2018-01-06,2018-01-06,0,7000,14.08,5775,1225,5,C3
126674373,02,2018-01-06,2018-01-06,0,7000,14.08,5800,1200,1,C3
126674373,03,2018-01-06,2018-01-06,0,7000,14.08,5825,1175,1,C3
126674373,04,2018-01-06,2018-01-06,0,7000,14.08,5850,1150,2,C3
126674373,05,2018-01-06,2018-01-06,0,7000,14.08,5900,1100,1,C3
126674373,12,2018-01-06,2018-01-06,0,7000,14.08,5650,1350,1,C3
126674373,09,2018-01-05,2018-01-05,0,7000,14.08,4200,2800,2,C3
126674373,11,2018-01-05,2018-01-05,0,7000,14.08,3150,3850,2,C3
126674424,01,2018-01-09,2018-01-06,3,11000,17.09,5175,5825,12,D1
126674424,02,2018-01-09,2018-01-08,1,11000,17.09,5325,5675,5,D1
126674424,03,2018-01-08,2018-01-06,2,11000,17.09,5000,6000,2,D1
126674424,07,2018-01-08,2018-01-08,0,11000,17.09,2575,8425,1,D1
126674424,08,2018-01-08,2018-01-06,2,11000,17.09,2700,8300,6,D1
126674424,09,2018-01-08,2018-01-05,3,11000,17.09,5775,5225,19,D1
126674424,10,2018-01-08,2018-01-05,3,11000,17.09,3775,7225,3,D1
126674424,11,2018-01-08,2018-01-05,3,11000,17.09,3850,7150,7,D1
126674424,04,2018-01-06,2018-01-06,0,11000,17.09,2225,8775,2,D1
126674424,12,2018-01-06,2018-01-06,0,11000,17.09,2000,9000,2,D1
126674465,01,2018-01-09,2018-01-06,3,10000,9.44,6225,3775,22,B1
126674465,02,2018-01-09,2018-01-06,3,10000,9.44,6275,3725,5,B1
126674465,03,2018-01-08,2018-01-06,2,10000,9.44,4900,5100,3,B1
126674465,09,2018-01-08,2018-01-05,3,10000,9.44,4025,5975,26,B1
126674465,10,2018-01-08,2018-01-05,3,10000,9.44,4250,5750,7,B1
126674465,11,2018-01-08,2018-01-05,3,10000,9.44,4350,5650,7,B1
126674465,12,2018-01-08,2018-01-08,0,10000,9.44,4375,5625,1,B1
126674465,05,2018-01-07,2018-01-06,1,10000,9.44,2400,7600,4,B1
126674465,06,2018-01-07,2018-01-07,0,10000,9.44,2425,7575,1,B1
126674465,04,2018-01-06,2018-01-06,0,10000,9.44,2200,7800,2,B1
126674465,07,2018-01-06,2018-01-06,0,10000,9.44,2300,7700,1,B1
126674814,07,2018-01-08,2018-01-06,2,12000,7.35,9850,2150,5,A4
126674814,08,2018-01-08,2018-01-06,2,12000,7.35,10075,1925,11,A4
126674814,09,2018-01-08,2018-01-06,2,12000,7.35,11975,25,24,A4
126674814,11,2018-01-08,2018-01-06,2,12000,7.35,9775,2225,6,A4
126674814,01,2018-01-07,2018-01-06,1,12000,7.35,9050,2950,13,A4
126674814,02,2018-01-07,2018-01-06,1,12000,7.35,9100,2900,3,A4
126674814,04,2018-01-07,2018-01-06,1,12000,7.35,9150,2850,4,A4
126674814,05,2018-01-07,2018-01-06,1,12000,7.35,9300,2700,10,A4
126674814,06,2018-01-07,2018-01-06,1,12000,7.35,9375,2625,4,A4
126674814,10,2018-01-07,2018-01-06,1,12000,7.35,9700,2300,11,A4
126674814,12,2018-01-07,2018-01-06,1,12000,7.35,9000,3000,4,A4
126674814,03,2018-01-06,2018-01-06,0,12000,7.35,7900,4100,3,A4
126675300,09,2018-01-05,2018-01-05,0,4000,16.02,3325,675,4,C5
126675326,01,2018-01-06,2018-01-06,0,25500,11.99,18550,6950,7,B5
126675326,02,2018-01-06,2018-01-06,0,25500,11.99,18725,6775,6,B5
126675326,03,2018-01-06,2018-01-06,0,25500,11.99,18750,6750,1,B5
126675326,04,2018-01-06,2018-01-06,0,25500,11.99,18800,6700,3,B5
126675326,05,2018-01-06,2018-01-06,0,25500,11.99,18850,6650,2,B5
126675326,09,2018-01-05,2018-01-05,0,25500,11.99,14700,10800,3,B5
126675326,10,2018-01-05,2018-01-05,0,25500,11.99,9950,15550,4,B5
126675326,11,2018-01-05,2018-01-05,0,25500,11.99,10000,15500,2,B5
126675415,01,2018-01-09,2018-01-09,0,20000,7.35,4150,15850,1,A4
126676155,01,2018-01-08,2018-01-06,2,7000,9.44,5325,1675,8,B1
126676155,02,2018-01-08,2018-01-06,2,7000,9.44,5350,1650,5,B1
126676155,03,2018-01-08,2018-01-06,2,7000,9.44,5375,1625,5,B1
126676155,04,2018-01-08,2018-01-06,2,7000,9.44,5400,1600,4,B1
126676155,08,2018-01-08,2018-01-06,2,7000,9.44,5500,1500,12,B1
126676155,09,2018-01-08,2018-01-05,3,7000,9.44,6975,25,30,B1
126676155,11,2018-01-08,2018-01-05,3,7000,9.44,5300,1700,9,B1
126676155,05,2018-01-07,2018-01-06,1,7000,9.44,5075,1925,7,B1
126676155,07,2018-01-07,2018-01-06,1,7000,9.44,5100,1900,3,B1
126676155,10,2018-01-07,2018-01-05,2,7000,9.44,5250,1750,5,B1
126676155,06,2018-01-06,2018-01-06,0,7000,9.44,3650,3350,1,B1
126676155,12,2018-01-06,2018-01-06,0,7000,9.44,2975,4025,1,B1
126676158,08,2018-01-08,2018-01-06,2,7500,10.42,5950,1550,13,B3
126676158,09,2018-01-08,2018-01-05,3,7500,10.42,7450,50,31,B3
126676158,11,2018-01-08,2018-01-05,3,7500,10.42,5825,1675,9,B3
126676158,02,2018-01-07,2018-01-06,1,7500,10.42,5325,2175,6,B3
126676158,03,2018-01-07,2018-01-06,1,7500,10.42,5350,2150,4,B3
126676158,04,2018-01-07,2018-01-06,1,7500,10.42,5375,2125,6,B3
126676158,05,2018-01-07,2018-01-06,1,7500,10.42,5475,2025,11,B3
126676158,06,2018-01-07,2018-01-06,1,7500,10.42,5500,2000,2,B3
126676158,07,2018-01-07,2018-01-06,1,7500,10.42,5575,1925,4,B3
126676158,10,2018-01-07,2018-01-05,2,7500,10.42,5750,1750,11,B3
126676158,12,2018-01-07,2018-01-06,1,7500,10.42,5225,2275,6,B3
126676158,01,2018-01-06,2018-01-06,0,7500,10.42,3175,4325,8,B3
126676955,01,2018-01-09,2018-01-08,1,8000,15.05,5650,2350,30,C4
126676955,02,2018-01-09,2018-01-08,1,8000,15.05,5675,2325,6,C4
126676955,03,2018-01-08,2018-01-08,0,8000,15.05,5100,2900,1,C4
126677084,01,2018-01-09,2018-01-09,0,15000,7.97,4100,10900,1,A5
126678137,04,2018-01-06,2018-01-06,0,5500,10.42,2500,3000,1,B3
126678137,09,2018-01-05,2018-01-05,0,5500,10.42,2175,3325,9,B3
126678137,10,2018-01-05,2018-01-05,0,5500,10.42,2200,3300,1,B3
126678137,11,2018-01-05,2018-01-05,0,5500,10.42,2300,3200,4,B3
126679107,01,2018-01-08,2018-01-08,0,40000,10.91,23300,16700,23,B4
126679107,02,2018-01-08,2018-01-08,0,40000,10.91,23500,16500,6,B4
126679107,03,2018-01-08,2018-01-08,0,40000,10.91,23600,16400,4,B4
126679973,01,2018-01-09,2018-01-09,0,6000,18.06,2350,3650,3,D2
126679973,02,2018-01-09,2018-01-09,0,6000,18.06,2375,3625,1,D2
126680357,01,2018-01-07,2018-01-07,0,4500,11.99,3600,900,3,B5
126680357,02,2018-01-07,2018-01-07,0,4500,11.99,3675,825,3,B5
126680357,03,2018-01-07,2018-01-07,0,4500,11.99,3775,725,5,B5
126680357,04,2018-01-07,2018-01-07,0,4500,11.99,3950,550,7,B5
126680357,05,2018-01-07,2018-01-07,0,4500,11.99,4125,375,5,B5
126680357,06,2018-01-07,2018-01-07,0,4500,11.99,4250,250,4,B5
126680357,07,2018-01-07,2018-01-07,0,4500,11.99,4325,175,4,B5
126680357,08,2018-01-07,2018-01-07,0,4500,11.99,4475,25,7,B5
126680357,09,2018-01-07,2018-01-06,1,4500,11.99,2375,2125,14,B5
126680357,10,2018-01-07,2018-01-06,1,4500,11.99,2500,2000,7,B5
126680357,11,2018-01-07,2018-01-06,1,4500,11.99,3025,1475,6,B5
126680357,12,2018-01-07,2018-01-07,0,4500,11.99,3125,1375,4,B5
126680806,01,2018-01-09,2018-01-09,0,12000,10.42,3450,8550,5,B3
126680806,02,2018-01-09,2018-01-09,0,12000,10.42,3475,8525,1,B3
126680948,01,2018-01-09,2018-01-06,3,32000,6.08,27075,4925,28,A2
126680948,02,2018-01-08,2018-01-06,2,32000,6.08,25325,6675,6,A2
126680948,03,2018-01-08,2018-01-06,2,32000,6.08,25375,6625,6,A2
126680948,08,2018-01-08,2018-01-08,0,32000,6.08,20950,11050,4,A2
126680948,09,2018-01-08,2018-01-06,2,32000,6.08,24475,7525,45,A2
126680948,10,2018-01-08,2018-01-06,2,32000,6.08,24575,7425,8,A2
126680948,11,2018-01-08,2018-01-06,2,32000,6.08,24650,7350,9,A2
126680948,12,2018-01-08,2018-01-08,0,32000,6.08,24725,7275,2,A2
126680948,05,2018-01-07,2018-01-06,1,32000,6.08,20225,11775,3,A2
126680948,06,2018-01-07,2018-01-06,1,32000,6.08,20250,11750,3,A2
126680948,07,2018-01-07,2018-01-07,0,32000,6.08,20425,11575,3,A2
126680948,04,2018-01-06,2018-01-06,0,32000,6.08,19450,12550,3,A2
126683207,01,2018-01-09,2018-01-08,1,12000,12.62,7275,4725,31,C1
126683207,02,2018-01-09,2018-01-08,1,12000,12.62,7300,4700,4,C1
126683207,03,2018-01-08,2018-01-08,0,12000,12.62,6300,5700,2,C1
126683240,01,2018-01-09,2018-01-08,1,12000,9.44,8275,3725,18,B1
126683240,02,2018-01-09,2018-01-08,1,12000,9.44,8300,3700,7,B1
126683240,03,2018-01-08,2018-01-08,0,12000,9.44,6675,5325,2,B1
126683240,07,2018-01-08,2018-01-08,0,12000,9.44,3850,8150,2,B1
126683240,08,2018-01-08,2018-01-07,1,12000,9.44,3975,8025,7,B1
126683240,09,2018-01-08,2018-01-07,1,12000,9.44,5400,6600,23,B1
126683240,10,2018-01-08,2018-01-07,1,12000,9.44,5600,6400,7,B1
126683240,11,2018-01-08,2018-01-07,1,12000,9.44,5675,6325,5,B1
126683240,12,2018-01-08,2018-01-08,0,12000,9.44,5725,6275,4,B1
126683240,05,2018-01-07,2018-01-07,0,12000,9.44,11400,600,11,B1
126683345,01,2018-01-07,2018-01-06,1,24000,9.93,22000,2000,7,B2
126683345,03,2018-01-07,2018-01-06,1,24000,9.93,21025,2975,5,B2
126683345,05,2018-01-07,2018-01-06,1,24000,9.93,22025,1975,5,B2
126683345,08,2018-01-07,2018-01-06,1,24000,9.93,21100,2900,5,B2
126683345,09,2018-01-07,2018-01-06,1,24000,9.93,21200,2800,5,B2
126683345,10,2018-01-07,2018-01-06,1,24000,9.93,21375,2625,6,B2
126683345,11,2018-01-07,2018-01-06,1,24000,9.93,21950,2050,7,B2
126683345,02,2018-01-06,2018-01-06,0,24000,9.93,20250,3750,3,B2
126683345,04,2018-01-06,2018-01-06,0,24000,9.93,20400,3600,2,B2
126683345,07,2018-01-06,2018-01-06,0,24000,9.93,20625,3375,4,B2
126683385,01,2018-01-08,2018-01-08,0,6500,19.03,4675,1825,32,D3
126683385,02,2018-01-08,2018-01-08,0,6500,19.03,4925,1575,9,D3
126683385,03,2018-01-08,2018-01-08,0,6500,19.03,5150,1350,8,D3
126683589,01,2018-01-08,2018-01-08,0,12275,16.02,11750,525,34,C5
126683589,02,2018-01-08,2018-01-08,0,12275,16.02,12050,225,11,C5
126683589,03,2018-01-08,2018-01-08,0,12275,16.02,12250,25,5,C5
126683634,07,2018-01-08,2018-01-06,2,5000,10.91,4725,275,11,B4
126683634,08,2018-01-08,2018-01-06,2,5000,10.91,4825,175,8,B4
126683634,11,2018-01-08,2018-01-06,2,5000,10.91,4625,375,4,B4
126683634,04,2018-01-07,2018-01-06,1,5000,10.91,4375,625,6,B4
126683634,05,2018-01-07,2018-01-06,1,5000,10.91,4425,575,5,B4
126683634,06,2018-01-07,2018-01-06,1,5000,10.91,4450,550,3,B4
126683634,09,2018-01-07,2018-01-06,1,5000,10.91,4550,450,4,B4
126683634,10,2018-01-07,2018-01-06,1,5000,10.91,4575,425,3,B4
126683634,12,2018-01-07,2018-01-07,0,5000,10.91,4350,650,5,B4
126683634,01,2018-01-06,2018-01-06,0,5000,10.91,3400,1600,7,B4
126683634,02,2018-01-06,2018-01-06,0,5000,10.91,3425,1575,1,B4
126683634,03,2018-01-06,2018-01-06,0,5000,10.91,3475,1525,2,B4
126684277,01,2018-01-06,2018-01-06,0,5750,9.93,5475,275,11,B2
126684277,02,2018-01-06,2018-01-06,0,5750,9.93,5600,150,5,B2
126684277,03,2018-01-06,2018-01-06,0,5750,9.93,5725,25,4,B2
126684277,12,2018-01-06,2018-01-06,0,5750,9.93,4225,1525,3,B2
126684387,01,2018-01-09,2018-01-08,1,12000,9.44,10275,1725,16,B1
126684387,02,2018-01-09,2018-01-08,1,12000,9.44,10525,1475,7,B1
126684387,03,2018-01-08,2018-01-08,0,12000,9.44,9600,2400,6,B1
126684387,08,2018-01-08,2018-01-07,1,12000,9.44,6100,5900,9,B1
126684387,09,2018-01-08,2018-01-07,1,12000,9.44,7525,4475,21,B1
126684387,10,2018-01-08,2018-01-07,1,12000,9.44,7700,4300,5,B1
126684387,11,2018-01-08,2018-01-07,1,12000,9.44,7750,4250,4,B1
126684387,12,2018-01-08,2018-01-08,0,12000,9.44,7850,4150,3,B1
126684387,05,2018-01-07,2018-01-07,0,12000,9.44,5525,6475,17,B1
126684387,06,2018-01-07,2018-01-07,0,12000,9.44,5600,6400,3,B1
126684771,01,2018-01-06,2018-01-06,0,3250,16.02,0,3250,1,C5
126684892,01,2018-01-09,2018-01-08,1,10725,10.42,10450,275,32,B3
126684892,02,2018-01-09,2018-01-08,1,10725,10.42,10475,250,14,B3
126684892,03,2018-01-08,2018-01-08,0,10725,10.42,7450,3275,13,B3
126685726,01,2018-01-08,2018-01-08,0,20000,22.91,18375,1625,2,E1
126685812,01,2018-01-09,2018-01-08,1,8400,11.99,6775,1625,11,B5
126685812,02,2018-01-09,2018-01-08,1,8400,11.99,3850,4550,6,B5
126685812,03,2018-01-08,2018-01-08,0,8400,11.99,3425,4975,3,B5
126686233,03,2018-01-07,2018-01-06,1,28000,20,23125,4875,3,D4
126686233,04,2018-01-07,2018-01-06,1,28000,20,23175,4825,5,D4
126686233,05,2018-01-07,2018-01-06,1,28000,20,23200,4800,3,D4
126686233,11,2018-01-07,2018-01-06,1,28000,20,23100,4900,4,D4
126686233,01,2018-01-06,2018-01-06,0,28000,20,22400,5600,4,D4
126686233,06,2018-01-06,2018-01-06,0,28000,20,22800,5200,1,D4
126686233,07,2018-01-06,2018-01-06,0,28000,20,22875,5125,3,D4
126686233,09,2018-01-06,2018-01-06,0,28000,20,22900,5100,1,D4
126686233,10,2018-01-06,2018-01-06,0,28000,20,22925,5075,1,D4
126686233,12,2018-01-06,2018-01-06,0,28000,20,22275,5725,2,D4
126687013,01,2018-01-09,2018-01-07,2,26875,7.97,23225,3650,24,A5
126687013,02,2018-01-08,2018-01-07,1,26875,7.97,20950,5925,14,A5
126687013,03,2018-01-08,2018-01-07,1,26875,7.97,21150,5725,6,A5
126687013,08,2018-01-08,2018-01-06,2,26875,7.97,14075,12800,11,A5
126687013,09,2018-01-08,2018-01-06,2,26875,7.97,17850,9025,59,A5
126687013,10,2018-01-08,2018-01-06,2,26875,7.97,19075,7800,15,A5
126687013,11,2018-01-08,2018-01-06,2,26875,7.97,19625,7250,12,A5
126687013,12,2018-01-08,2018-01-07,1,26875,7.97,19725,7150,7,A5
126687013,04,2018-01-07,2018-01-07,0,26875,7.97,13125,13750,1,A5
126687013,05,2018-01-07,2018-01-06,1,26875,7.97,13200,13675,18,A5
126687013,06,2018-01-07,2018-01-06,1,26875,7.97,13225,13650,3,A5
126687013,07,2018-01-07,2018-01-06,1,26875,7.97,13350,13525,6,A5
126687466,01,2018-01-09,2018-01-09,0,8000,9.44,2900,5100,5,B1
126687466,02,2018-01-09,2018-01-09,0,8000,9.44,2925,5075,1,B1
126687940,07,2018-01-08,2018-01-08,0,24000,13.59,4500,19500,2,C2
126687940,08,2018-01-08,2018-01-06,2,24000,13.59,4525,19475,2,C2
126687940,11,2018-01-08,2018-01-06,2,24000,13.59,4450,19550,3,C2
126687940,04,2018-01-07,2018-01-07,0,24000,13.59,4350,19650,1,C2
126687940,05,2018-01-07,2018-01-06,1,24000,13.59,8800,15200,8,C2
126687940,09,2018-01-07,2018-01-06,1,24000,13.59,4425,19575,2,C2
126688354,01,2018-01-08,2018-01-08,0,8000,18.06,7750,250,40,D2
126688354,02,2018-01-08,2018-01-08,0,8000,18.06,7975,25,8,D2
126688570,01,2018-01-09,2018-01-08,1,10600,7.35,10400,200,47,A4
126688570,02,2018-01-08,2018-01-08,0,10600,7.35,6100,4500,12,A4
126688570,03,2018-01-08,2018-01-08,0,10600,7.35,8200,2400,5,A4
126689046,02,2018-01-08,2018-01-07,1,12000,7.35,8450,3550,6,A4
126689046,06,2018-01-08,2018-01-06,2,12000,7.35,8550,3450,10,A4
126689046,08,2018-01-08,2018-01-06,2,12000,7.35,8725,3275,16,A4
126689046,09,2018-01-08,2018-01-06,2,12000,7.35,11975,25,52,A4
126689046,11,2018-01-08,2018-01-06,2,12000,7.35,8400,3600,9,A4
126689046,12,2018-01-08,2018-01-07,1,12000,7.35,8425,3575,5,A4
126689046,01,2018-01-07,2018-01-07,0,12000,7.35,7000,5000,8,A4
126689046,03,2018-01-07,2018-01-07,0,12000,7.35,7300,4700,3,A4
126689046,04,2018-01-07,2018-01-07,0,12000,7.35,7400,4600,4,A4
126689046,05,2018-01-07,2018-01-06,1,12000,7.35,7450,4550,27,A4
126689046,07,2018-01-07,2018-01-06,1,12000,7.35,7575,4425,6,A4
126689046,10,2018-01-07,2018-01-06,1,12000,7.35,8275,3725,11,A4
126689643,01,2018-01-09,2018-01-08,1,10000,9.44,8250,1750,15,B1
126689643,02,2018-01-09,2018-01-08,1,10000,9.44,4775,5225,5,B1
126689643,03,2018-01-08,2018-01-08,0,10000,9.44,3900,6100,2,B1
126690308,01,2018-01-09,2018-01-08,1,30000,17.09,9700,20300,29,D1
126690308,02,2018-01-09,2018-01-08,1,30000,17.09,9975,20025,5,D1
126690308,03,2018-01-08,2018-01-08,0,30000,17.09,9500,20500,2,D1
126690352,01,2018-01-09,2018-01-08,1,31575,6.72,31500,75,36,A3
126690352,02,2018-01-08,2018-01-08,0,31575,6.72,4875,26700,3,A3
126690352,03,2018-01-08,2018-01-08,0,31575,6.72,4925,26650,2,A3
126690608,01,2018-01-08,2018-01-08,0,35000,9.44,34600,400,18,B1
126690608,02,2018-01-08,2018-01-08,0,35000,9.44,34950,50,16,B1
126690643,01,2018-01-09,2018-01-09,0,6600,14.08,2225,4375,2,C3
126690643,02,2018-01-09,2018-01-09,0,6600,14.08,2325,4275,1,C3
126690965,01,2018-01-09,2018-01-09,0,8000,7.35,6175,1825,4,A4
126691134,01,2018-01-06,2018-01-06,0,7000,10.42,6975,25,20,B3
126691327,01,2018-01-09,2018-01-08,1,16225,9.44,13725,2500,21,B1
126691327,02,2018-01-09,2018-01-08,1,16225,9.44,7175,9050,7,B1
126691327,03,2018-01-08,2018-01-08,0,16225,9.44,5550,10675,9,B1
126691710,01,2018-01-09,2018-01-08,1,20000,16.02,4800,15200,23,C5
126691710,02,2018-01-09,2018-01-08,1,20000,16.02,4825,15175,6,C5
126691710,03,2018-01-08,2018-01-08,0,20000,16.02,4575,15425,3,C5
126693343,01,2018-01-08,2018-01-08,0,20000,15.05,19900,100,45,C4
126693343,02,2018-01-08,2018-01-08,0,20000,15.05,19475,525,9,C4
126693343,03,2018-01-08,2018-01-08,0,20000,15.05,19525,475,1,C4
126693521,09,2018-01-07,2018-01-07,0,30000,20,25800,4200,2,D4
126693563,01,2018-01-09,2018-01-09,0,28900,20,2050,26850,1,D4
126693563,02,2018-01-09,2018-01-09,0,28900,20,2350,26550,1,D4
126694307,01,2018-01-08,2018-01-08,0,10000,17.09,6150,3850,1,D1
126694540,01,2018-01-09,2018-01-09,0,6000,13.59,3700,2300,2,C2
126694540,02,2018-01-09,2018-01-09,0,6000,13.59,3725,2275,1,C2
126694611,09,2018-01-07,2018-01-06,1,25000,12.62,16425,8575,4,C1
126694611,11,2018-01-07,2018-01-06,1,25000,12.62,16450,8550,3,C1
126694611,12,2018-01-07,2018-01-07,0,25000,12.62,16525,8475,2,C1
126694611,05,2018-01-06,2018-01-06,0,25000,12.62,20650,4350,8,C1
126694611,06,2018-01-06,2018-01-06,0,25000,12.62,16225,8775,1,C1
126694611,08,2018-01-06,2018-01-06,0,25000,12.62,16275,8725,2,C1
126694893,01,2018-01-08,2018-01-08,0,5000,18.06,4375,625,39,D2
126694893,02,2018-01-08,2018-01-08,0,5000,18.06,4775,225,11,D2
126694893,03,2018-01-08,2018-01-08,0,5000,18.06,4975,25,8,D2
126695434,01,2018-01-07,2018-01-07,0,11000,7.97,9300,1700,8,A5
126695434,02,2018-01-07,2018-01-07,0,11000,7.97,9350,1650,2,A5
126695434,03,2018-01-07,2018-01-07,0,11000,7.97,9400,1600,2,A5
126695434,04,2018-01-07,2018-01-07,0,11000,7.97,9425,1575,1,A5
126695434,06,2018-01-07,2018-01-06,1,11000,7.97,9500,1500,12,A5
126695434,07,2018-01-07,2018-01-06,1,11000,7.97,9700,1300,10,A5
126695434,08,2018-01-07,2018-01-06,1,11000,7.97,9825,1175,16,A5
126695434,09,2018-01-07,2018-01-06,1,11000,7.97,10400,600,30,A5
126695434,10,2018-01-07,2018-01-06,1,11000,7.97,10925,75,27,A5
126695434,11,2018-01-07,2018-01-06,1,11000,7.97,8650,2350,9,A5
126695434,12,2018-01-07,2018-01-07,0,11000,7.97,8875,2125,6,A5
126695434,05,2018-01-06,2018-01-06,0,11000,7.97,5975,5025,51,A5
126695789,01,2018-01-08,2018-01-08,0,5000,15.05,3950,1050,27,C4
126695789,02,2018-01-08,2018-01-08,0,5000,15.05,4150,850,7,C4
126695789,03,2018-01-08,2018-01-08,0,5000,15.05,4225,775,2,C4
126695793,01,2018-01-08,2018-01-08,0,6025,11.99,5425,600,9,B5
126695793,02,2018-01-08,2018-01-07,1,6025,11.99,5550,475,6,B5
126695793,03,2018-01-08,2018-01-07,1,6025,11.99,5725,300,12,B5
126695793,08,2018-01-08,2018-01-07,1,6025,11.99,2825,3200,6,B5
126695793,09,2018-01-08,2018-01-06,2,6025,11.99,4450,1575,40,B5
126695793,10,2018-01-08,2018-01-06,2,6025,11.99,4775,1250,11,B5
126695793,11,2018-01-08,2018-01-06,2,6025,11.99,5025,1000,11,B5
126695793,12,2018-01-08,2018-01-08,0,6025,11.99,5100,925,3,B5
126695793,04,2018-01-07,2018-01-07,0,6025,11.99,2500,3525,3,B5
126695793,05,2018-01-07,2018-01-07,0,6025,11.99,2550,3475,2,B5
126695793,06,2018-01-07,2018-01-07,0,6025,11.99,2175,3850,1,B5
126695793,07,2018-01-07,2018-01-07,0,6025,11.99,2200,3825,1,B5
126696243,01,2018-01-08,2018-01-08,0,8000,11.99,7975,25,22,B5
126696253,01,2018-01-07,2018-01-07,0,2500,12.62,2100,400,3,C1
126696253,03,2018-01-07,2018-01-07,0,2500,12.62,2150,350,2,C1
126696253,04,2018-01-07,2018-01-07,0,2500,12.62,2200,300,2,C1
126696253,05,2018-01-07,2018-01-06,1,2500,12.62,2225,275,14,C1
126696253,06,2018-01-07,2018-01-06,1,2500,12.62,2250,250,4,C1
126696253,07,2018-01-07,2018-01-06,1,2500,12.62,2275,225,3,C1
126696253,08,2018-01-07,2018-01-06,1,2500,12.62,2425,75,10,C1
126696253,09,2018-01-07,2018-01-06,1,2500,12.62,2450,50,4,C1
126696253,10,2018-01-07,2018-01-06,1,2500,12.62,2475,25,6,C1
126696253,11,2018-01-07,2018-01-06,1,2500,12.62,1975,525,4,C1
126696253,12,2018-01-07,2018-01-07,0,2500,12.62,2025,475,2,C1
126696274,01,2018-01-07,2018-01-07,0,6000,9.44,5975,25,5,B1
126696274,03,2018-01-07,2018-01-07,0,6000,9.44,4850,1150,1,B1
126696274,04,2018-01-07,2018-01-07,0,6000,9.44,4875,1125,1,B1
126696274,07,2018-01-07,2018-01-06,1,6000,9.44,4925,1075,5,B1
126696274,08,2018-01-07,2018-01-06,1,6000,9.44,4975,1025,4,B1
126696274,09,2018-01-07,2018-01-06,1,6000,9.44,5075,925,6,B1
126696274,10,2018-01-07,2018-01-06,1,6000,9.44,5175,825,7,B1
126696274,11,2018-01-07,2018-01-06,1,6000,9.44,5725,275,8,B1
126696274,12,2018-01-07,2018-01-07,0,6000,9.44,5875,125,7,B1
126696274,05,2018-01-06,2018-01-06,0,6000,9.44,4225,1775,11,B1
126696274,06,2018-01-06,2018-01-06,0,6000,9.44,4350,1650,5,B1
126696634,01,2018-01-09,2018-01-09,0,10000,12.62,3275,6725,2,C1
126696634,02,2018-01-09,2018-01-09,0,10000,12.62,3300,6700,1,C1
126696927,02,2018-01-07,2018-01-07,0,10000,11.99,4975,5025,1,B5
126696927,07,2018-01-07,2018-01-07,0,10000,11.99,5000,5000,1,B5
126696927,09,2018-01-07,2018-01-06,1,10000,11.99,5200,4800,19,B5
126696927,11,2018-01-07,2018-01-07,0,10000,11.99,5600,4400,5,B5
126696927,12,2018-01-07,2018-01-07,0,10000,11.99,5675,4325,3,B5
126696927,10,2018-01-06,2018-01-06,0,10000,11.99,4850,5150,2,B5
126698018,09,2018-01-07,2018-01-07,0,30000,17.09,27500,2500,4,D1
126698746,01,2018-01-08,2018-01-08,0,8000,22.91,7925,75,42,E1
126698752,01,2018-01-09,2018-01-08,1,25000,9.93,4925,20075,9,B2
126698752,02,2018-01-09,2018-01-08,1,25000,9.93,5125,19875,8,B2
126698752,03,2018-01-08,2018-01-08,0,25000,9.93,4550,20450,2,B2
126698752,06,2018-01-08,2018-01-08,0,25000,9.93,2375,22625,1,B2
