"term","grade","mob","ucor","upor","rep","long_mob","ucor2","upor2"
60,"D",57,0.000551627,0.009,10,570,0.0005343495,0.0065
60,"D",58,0.000517072,0.004,1,571,0.000530894,0.006
60,"D",58,0.000517072,0.004,2,572,0.0005274385,0.0055
60,"D",58,0.000517072,0.004,3,573,0.000523983,0.005
60,"D",58,0.000517072,0.004,4,574,0.0005205275,0.0045
60,"D",58,0.000517072,0.004,5,575,0.000517072,0.004
60,"D",58,0.000517072,0.004,6,576,0.0005138463,0.0043
60,"D",58,0.000517072,0.004,7,577,0.0005106206,0.0046
60,"D",58,0.000517072,0.004,8,578,0.0005073949,0.0049
60,"D",58,0.000517072,0.004,9,579,0.0005041692,0.0052
60,"D",58,0.000517072,0.004,10,580,0.0005009435,0.0055
60,"D",59,0.000484815,0.007,1,581,0.0004977178,0.0058
60,"D",59,0.000484815,0.007,2,582,0.0004944921,0.0061
60,"D",59,0.000484815,0.007,3,583,0.0004912664,0.0064
60,"D",59,0.000484815,0.007,4,584,0.0004880407,0.0067
60,"D",59,0.000484815,0.007,5,585,0.000484815,0.007
60,"D",59,0.000484815,0.007,6,586,0.0004818034,0.0067
60,"D",59,0.000484815,0.007,7,587,0.0004787918,0.0064
60,"D",59,0.000484815,0.007,8,588,0.0004757802,0.0061
60,"D",59,0.000484815,0.007,9,589,0.0004727686,0.0058
60,"D",59,0.000484815,0.007,10,590,0.000469757,0.0055
60,"D",60,0.000454699,0.004,1,591,0.0004667454,0.0052
60,"D",60,0.000454699,0.004,2,592,0.0004637338,0.0049
60,"D",60,0.000454699,0.004,3,593,0.0004607222,0.0046
60,"D",60,0.000454699,0.004,4,594,0.0004577106,0.0043
60,"D",60,0.000454699,0.004,5,595,0.000454699,0.004
60,"D",60,0.000454699,0.004,6,596,0.000454699,0.004
60,"D",60,0.000454699,0.004,7,597,0.000454699,0.004
60,"D",60,0.000454699,0.004,8,598,0.000454699,0.004
60,"D",60,0.000454699,0.004,9,599,0.000454699,0.004
60,"D",60,0.000454699,0.004,10,600,0.000454699,0.004
60,"E",1,0,0.008,1,1,0,0.008
60,"E",1,0,0.008,2,2,0,0.008
60,"E",1,0,0.008,3,3,0,0.008
60,"E",1,0,0.008,4,4,0,0.008
60,"E",1,0,0.008,5,5,0,0.008
60,"E",1,0,0.008,6,6,0,0.0082
60,"E",1,0,0.008,7,7,0,0.0084
60,"E",1,0,0.008,8,8,0,0.0086
60,"E",1,0,0.008,9,9,0,0.0088
60,"E",1,0,0.008,10,10,0,0.009
60,"E",2,0,0.01,1,11,0,0.0092
60,"E",2,0,0.01,2,12,0,0.0094
60,"E",2,0,0.01,3,13,0,0.0096
60,"E",2,0,0.01,4,14,0,0.0098
60,"E",2,0,0.01,5,15,0,0.01
60,"E",2,0,0.01,6,16,0,0.0098
60,"E",2,0,0.01,7,17,0,0.0096
60,"E",2,0,0.01,8,18,0,0.0094
60,"E",2,0,0.01,9,19,0,0.0092
60,"E",2,0,0.01,10,20,0,0.009
60,"E",3,0,0.008,1,21,0,0.0088
60,"E",3,0,0.008,2,22,0,0.0086
60,"E",3,0,0.008,3,23,0,0.0084
60,"E",3,0,0.008,4,24,0,0.0082
60,"E",3,0,0.008,5,25,0,0.008
60,"E",3,0,0.008,6,26,0,0.008
60,"E",3,0,0.008,7,27,0,0.008
60,"E",3,0,0.008,8,28,0,0.008
60,"E",3,0,0.008,9,29,0,0.008
60,"E",3,0,0.008,10,30,0,0.008
60,"E",4,0,0.008,1,31,0,0.008
60,"E",4,0,0.008,2,32,0,0.008
60,"E",4,0,0.008,3,33,0,0.008
60,"E",4,0,0.008,4,34,0,0.008
60,"E",4,0,0.008,5,35,0,0.008
60,"E",4,0,0.008,6,36,3.36785e-11,0.0082
60,"E",4,0,0.008,7,37,6.7357e-11,0.0084
60,"E",4,0,0.008,8,38,1.010355e-10,0.0086
60,"E",4,0,0.008,9,39,1.34714e-10,0.0088
60,"E",4,0,0.008,10,40,1.683925e-10,0.009
60,"E",5,3.36785e-10,0.01,1,41,2.02071e-10,0.0092
60,"E",5,3.36785e-10,0.01,2,42,2.357495e-10,0.0094
60,"E",5,3.36785e-10,0.01,3,43,2.69428e-10,0.0096
60,"E",5,3.36785e-10,0.01,4,44,3.031065e-10,0.0098
60,"E",5,3.36785e-10,0.01,5,45,3.36785e-10,0.01
60,"E",5,3.36785e-10,0.01,6,46,1.0767231065e-06,0.0094
60,"E",5,3.36785e-10,0.01,7,47,2.153109428e-06,0.0088
60,"E",5,3.36785e-10,0.01,8,48,3.2294957495e-06,0.0082
60,"E",5,3.36785e-10,0.01,9,49,4.305882071e-06,0.0076
60,"E",5,3.36785e-10,0.01,10,50,5.3822683925e-06,0.007
60,"E",6,1.07642e-05,0.004,1,51,6.458654714e-06,0.0064
60,"E",6,1.07642e-05,0.004,2,52,7.5350410355e-06,0.0058
60,"E",6,1.07642e-05,0.004,3,53,8.611427357e-06,0.0052
60,"E",6,1.07642e-05,0.004,4,54,9.6878136785e-06,0.0046
60,"E",6,1.07642e-05,0.004,5,55,1.07642e-05,0.004
60,"E",6,1.07642e-05,0.004,6,56,2.764548e-05,0.0041
60,"E",6,1.07642e-05,0.004,7,57,4.452676e-05,0.0042
60,"E",6,1.07642e-05,0.004,8,58,6.140804e-05,0.0043
60,"E",6,1.07642e-05,0.004,9,59,7.828932e-05,0.0044
60,"E",6,1.07642e-05,0.004,10,60,9.51706e-05,0.0045
60,"E",7,0.000179577,0.005,1,61,0.00011205188,0.0046
60,"E",7,0.000179577,0.005,2,62,0.00012893316,0.0047
60,"E",7,0.000179577,0.005,3,63,0.00014581444,0.0048
60,"E",7,0.000179577,0.005,4,64,0.00016269572,0.0049
60,"E",7,0.000179577,0.005,5,65,0.000179577,0.005
60,"E",7,0.000179577,0.005,6,66,0.0002324464,0.0052
60,"E",7,0.000179577,0.005,7,67,0.0002853158,0.0054
60,"E",7,0.000179577,0.005,8,68,0.0003381852,0.0056
60,"E",7,0.000179577,0.005,9,69,0.0003910546,0.0058
60,"E",7,0.000179577,0.005,10,70,0.000443924,0.006
60,"E",8,0.000708271,0.007,1,71,0.0004967934,0.0062
60,"E",8,0.000708271,0.007,2,72,0.0005496628,0.0064
60,"E",8,0.000708271,0.007,3,73,0.0006025322,0.0066
60,"E",8,0.000708271,0.007,4,74,0.0006554016,0.0068
60,"E",8,0.000708271,0.007,5,75,0.000708271,0.007
60,"E",8,0.000708271,0.007,6,76,0.0007948914,0.0068
60,"E",8,0.000708271,0.007,7,77,0.0008815118,0.0066
60,"E",8,0.000708271,0.007,8,78,0.0009681322,0.0064
60,"E",8,0.000708271,0.007,9,79,0.0010547526,0.0062
60,"E",8,0.000708271,0.007,10,80,0.001141373,0.006
60,"E",9,0.001574475,0.005,1,81,0.0012279934,0.0058
60,"E",9,0.001574475,0.005,2,82,0.0013146138,0.0056
60,"E",9,0.001574475,0.005,3,83,0.0014012342,0.0054
60,"E",9,0.001574475,0.005,4,84,0.0014878546,0.0052
60,"E",9,0.001574475,0.005,5,85,0.001574475,0.005
60,"E",9,0.001574475,0.005,6,86,0.0016780286,0.0053
60,"E",9,0.001574475,0.005,7,87,0.0017815822,0.0056
60,"E",9,0.001574475,0.005,8,88,0.0018851358,0.0059
60,"E",9,0.001574475,0.005,9,89,0.0019886894,0.0062
60,"E",9,0.001574475,0.005,10,90,0.002092243,0.0065
60,"E",10,0.002610011,0.008,1,91,0.0021957966,0.0068
60,"E",10,0.002610011,0.008,2,92,0.0022993502,0.0071
60,"E",10,0.002610011,0.008,3,93,0.0024029038,0.0074
60,"E",10,0.002610011,0.008,4,94,0.0025064574,0.0077
60,"E",10,0.002610011,0.008,5,95,0.002610011,0.008
60,"E",10,0.002610011,0.008,6,96,0.0027133193,0.0078
60,"E",10,0.002610011,0.008,7,97,0.0028166276,0.0076
60,"E",10,0.002610011,0.008,8,98,0.0029199359,0.0074
60,"E",10,0.002610011,0.008,9,99,0.0030232442,0.0072
60,"E",10,0.002610011,0.008,10,100,0.0031265525,0.007
60,"E",11,0.003643094,0.006,1,101,0.0032298608,0.0068
60,"E",11,0.003643094,0.006,2,102,0.0033331691,0.0066
60,"E",11,0.003643094,0.006,3,103,0.0034364774,0.0064
60,"E",11,0.003643094,0.006,4,104,0.0035397857,0.0062
60,"E",11,0.003643094,0.006,5,105,0.003643094,0.006
60,"E",11,0.003643094,0.006,6,106,0.0037344272,0.0059
60,"E",11,0.003643094,0.006,7,107,0.0038257604,0.0058
60,"E",11,0.003643094,0.006,8,108,0.0039170936,0.0057
60,"E",11,0.003643094,0.006,9,109,0.0040084268,0.0056
60,"E",11,0.003643094,0.006,10,110,0.00409976,0.0055
60,"E",12,0.004556426,0.005,1,111,0.0041910932,0.0054
60,"E",12,0.004556426,0.005,2,112,0.0042824264,0.0053
60,"E",12,0.004556426,0.005,3,113,0.0043737596,0.0052
60,"E",12,0.004556426,0.005,4,114,0.0044650928,0.0051
60,"E",12,0.004556426,0.005,5,115,0.004556426,0.005
60,"E",12,0.004556426,0.005,6,116,0.0046298278,0.0053
60,"E",12,0.004556426,0.005,7,117,0.0047032296,0.0056
60,"E",12,0.004556426,0.005,8,118,0.0047766314,0.0059
60,"E",12,0.004556426,0.005,9,119,0.0048500332,0.0062
60,"E",12,0.004556426,0.005,10,120,0.004923435,0.0065
60,"E",13,0.005290444,0.008,1,121,0.0049968368,0.0068
60,"E",13,0.005290444,0.008,2,122,0.0050702386,0.0071
60,"E",13,0.005290444,0.008,3,123,0.0051436404,0.0074
60,"E",13,0.005290444,0.008,4,124,0.0052170422,0.0077
60,"E",13,0.005290444,0.008,5,125,0.005290444,0.008
60,"E",13,0.005290444,0.008,6,126,0.0053442158,0.0077
60,"E",13,0.005290444,0.008,7,127,0.0053979876,0.0074
60,"E",13,0.005290444,0.008,8,128,0.0054517594,0.0071
60,"E",13,0.005290444,0.008,9,129,0.0055055312,0.0068
60,"E",13,0.005290444,0.008,10,130,0.005559303,0.0065
60,"E",14,0.005828162,0.005,1,131,0.0056130748,0.0062
60,"E",14,0.005828162,0.005,2,132,0.0056668466,0.0059
60,"E",14,0.005828162,0.005,3,133,0.0057206184,0.0056
60,"E",14,0.005828162,0.005,4,134,0.0057743902,0.0053
60,"E",14,0.005828162,0.005,5,135,0.005828162,0.005
60,"E",14,0.005828162,0.005,6,136,0.0058632096,0.0052
60,"E",14,0.005828162,0.005,7,137,0.0058982572,0.0054
60,"E",14,0.005828162,0.005,8,138,0.0059333048,0.0056
60,"E",14,0.005828162,0.005,9,139,0.0059683524,0.0058
60,"E",14,0.005828162,0.005,10,140,0.0060034,0.006
60,"E",15,0.006178638,0.007,1,141,0.0060384476,0.0062
60,"E",15,0.006178638,0.007,2,142,0.0060734952,0.0064
60,"E",15,0.006178638,0.007,3,143,0.0061085428,0.0066
60,"E",15,0.006178638,0.007,4,144,0.0061435904,0.0068
60,"E",15,0.006178638,0.007,5,145,0.006178638,0.007
60,"E",15,0.006178638,0.007,6,146,0.0061972083,0.0068
60,"E",15,0.006178638,0.007,7,147,0.0062157786,0.0066
60,"E",15,0.006178638,0.007,8,148,0.0062343489,0.0064
60,"E",15,0.006178638,0.007,9,149,0.0062529192,0.0062
60,"E",15,0.006178638,0.007,10,150,0.0062714895,0.006
60,"E",16,0.006364341,0.005,1,151,0.0062900598,0.0058
60,"E",16,0.006364341,0.005,2,152,0.0063086301,0.0056
60,"E",16,0.006364341,0.005,3,153,0.0063272004,0.0054
60,"E",16,0.006364341,0.005,4,154,0.0063457707,0.0052
60,"E",16,0.006364341,0.005,5,155,0.006364341,0.005
60,"E",16,0.006364341,0.005,6,156,0.006369194,0.0049
60,"E",16,0.006364341,0.005,7,157,0.006374047,0.0048
60,"E",16,0.006364341,0.005,8,158,0.0063789,0.0047
60,"E",16,0.006364341,0.005,9,159,0.006383753,0.0046
60,"E",16,0.006364341,0.005,10,160,0.006388606,0.0045
60,"E",17,0.006412871,0.004,1,161,0.006393459,0.0044
60,"E",17,0.006412871,0.004,2,162,0.006398312,0.0043
60,"E",17,0.006412871,0.004,3,163,0.006403165,0.0042
60,"E",17,0.006412871,0.004,4,164,0.006408018,0.0041
60,"E",17,0.006412871,0.004,5,165,0.006412871,0.004
60,"E",17,0.006412871,0.004,6,166,0.0064067934,0.0045
60,"E",17,0.006412871,0.004,7,167,0.0064007158,0.005
60,"E",17,0.006412871,0.004,8,168,0.0063946382,0.0055
60,"E",17,0.006412871,0.004,9,169,0.0063885606,0.006
60,"E",17,0.006412871,0.004,10,170,0.006382483,0.0065
60,"E",18,0.006352095,0.009,1,171,0.0063764054,0.007
60,"E",18,0.006352095,0.009,2,172,0.0063703278,0.0075
60,"E",18,0.006352095,0.009,3,173,0.0063642502,0.008
60,"E",18,0.006352095,0.009,4,174,0.0063581726,0.0085
60,"E",18,0.006352095,0.009,5,175,0.006352095,0.009
60,"E",18,0.006352095,0.009,6,176,0.0063376449,0.0085
60,"E",18,0.006352095,0.009,7,177,0.0063231948,0.008
60,"E",18,0.006352095,0.009,8,178,0.0063087447,0.0075
60,"E",18,0.006352095,0.009,9,179,0.0062942946,0.007
60,"E",18,0.006352095,0.009,10,180,0.0062798445,0.0065
60,"E",19,0.006207594,0.004,1,181,0.0062653944,0.006
60,"E",19,0.006207594,0.004,2,182,0.0062509443,0.0055
60,"E",19,0.006207594,0.004,3,183,0.0062364942,0.005
60,"E",19,0.006207594,0.004,4,184,0.0062220441,0.0045
60,"E",19,0.006207594,0.004,5,185,0.006207594,0.004
60,"E",19,0.006207594,0.004,6,186,0.0061869894,0.0044
60,"E",19,0.006207594,0.004,7,187,0.0061663848,0.0048
60,"E",19,0.006207594,0.004,8,188,0.0061457802,0.0052
60,"E",19,0.006207594,0.004,9,189,0.0061251756,0.0056
60,"E",19,0.006207594,0.004,10,190,0.006104571,0.006
60,"E",20,0.006001548,0.008,1,191,0.0060839664,0.0064
60,"E",20,0.006001548,0.008,2,192,0.0060633618,0.0068
60,"E",20,0.006001548,0.008,3,193,0.0060427572,0.0072
60,"E",20,0.006001548,0.008,4,194,0.0060221526,0.0076
60,"E",20,0.006001548,0.008,5,195,0.006001548,0.008
60,"E",20,0.006001548,0.008,6,196,0.0059766391,0.0079
60,"E",20,0.006001548,0.008,7,197,0.0059517302,0.0078
60,"E",20,0.006001548,0.008,8,198,0.0059268213,0.0077
60,"E",20,0.006001548,0.008,9,199,0.0059019124,0.0076
60,"E",20,0.006001548,0.008,10,200,0.0058770035,0.0075
60,"E",21,0.005752459,0.007,1,201,0.0058520946,0.0074
60,"E",21,0.005752459,0.007,2,202,0.0058271857,0.0073
60,"E",21,0.005752459,0.007,3,203,0.0058022768,0.0072
60,"E",21,0.005752459,0.007,4,204,0.0057773679,0.0071
60,"E",21,0.005752459,0.007,5,205,0.005752459,0.007
60,"E",21,0.005752459,0.007,6,206,0.0057247452,0.0068
60,"E",21,0.005752459,0.007,7,207,0.0056970314,0.0066
60,"E",21,0.005752459,0.007,8,208,0.0056693176,0.0064
60,"E",21,0.005752459,0.007,9,209,0.0056416038,0.0062
60,"E",21,0.005752459,0.007,10,210,0.00561389,0.006
60,"E",22,0.005475321,0.005,1,211,0.0055861762,0.0058
60,"E",22,0.005475321,0.005,2,212,0.0055584624,0.0056
60,"E",22,0.005475321,0.005,3,213,0.0055307486,0.0054
60,"E",22,0.005475321,0.005,4,214,0.0055030348,0.0052
60,"E",22,0.005475321,0.005,5,215,0.005475321,0.005
60,"E",22,0.005475321,0.005,6,216,0.0054459882,0.0051
60,"E",22,0.005475321,0.005,7,217,0.0054166554,0.0052
60,"E",22,0.005475321,0.005,8,218,0.0053873226,0.0053
60,"E",22,0.005475321,0.005,9,219,0.0053579898,0.0054
60,"E",22,0.005475321,0.005,10,220,0.005328657,0.0055
60,"E",23,0.005181993,0.006,1,221,0.0052993242,0.0056
60,"E",23,0.005181993,0.006,2,222,0.0052699914,0.0057
60,"E",23,0.005181993,0.006,3,223,0.0052406586,0.0058
60,"E",23,0.005181993,0.006,4,224,0.0052113258,0.0059
60,"E",23,0.005181993,0.006,5,225,0.005181993,0.006
60,"E",23,0.005181993,0.006,6,226,0.0051519595,0.0064
60,"E",23,0.005181993,0.006,7,227,0.005121926,0.0068
60,"E",23,0.005181993,0.006,8,228,0.0050918925,0.0072
60,"E",23,0.005181993,0.006,9,229,0.005061859,0.0076
60,"E",23,0.005181993,0.006,10,230,0.0050318255,0.008
60,"E",24,0.004881658,0.01,1,231,0.005001792,0.0084
60,"E",24,0.004881658,0.01,2,232,0.0049717585,0.0088
60,"E",24,0.004881658,0.01,3,233,0.004941725,0.0092
60,"E",24,0.004881658,0.01,4,234,0.0049116915,0.0096
60,"E",24,0.004881658,0.01,5,235,0.004881658,0.01
60,"E",24,0.004881658,0.01,6,236,0.0048516196,0.01
60,"E",24,0.004881658,0.01,7,237,0.0048215812,0.01
60,"E",24,0.004881658,0.01,8,238,0.0047915428,0.01
60,"E",24,0.004881658,0.01,9,239,0.0047615044,0.01
60,"E",24,0.004881658,0.01,10,240,0.004731466,0.01
60,"E",25,0.004581274,0.01,1,241,0.0047014276,0.01
60,"E",25,0.004581274,0.01,2,242,0.0046713892,0.01
60,"E",25,0.004581274,0.01,3,243,0.0046413508,0.01
60,"E",25,0.004581274,0.01,4,244,0.0046113124,0.01
60,"E",25,0.004581274,0.01,5,245,0.004581274,0.01
60,"E",25,0.004581274,0.01,6,246,0.0045517453,0.0095
60,"E",25,0.004581274,0.01,7,247,0.0045222166,0.009
60,"E",25,0.004581274,0.01,8,248,0.0044926879,0.0085
60,"E",25,0.004581274,0.01,9,249,0.0044631592,0.008
60,"E",25,0.004581274,0.01,10,250,0.0044336305,0.0075
60,"E",26,0.004285987,0.005,1,251,0.0044041018,0.007
60,"E",26,0.004285987,0.005,2,252,0.0043745731,0.0065
60,"E",26,0.004285987,0.005,3,253,0.0043450444,0.006
60,"E",26,0.004285987,0.005,4,254,0.0043155157,0.0055
60,"E",26,0.004285987,0.005,5,255,0.004285987,0.005
60,"E",26,0.004285987,0.005,6,256,0.0042573377,0.0054
60,"E",26,0.004285987,0.005,7,257,0.0042286884,0.0058
60,"E",26,0.004285987,0.005,8,258,0.0042000391,0.0062
60,"E",26,0.004285987,0.005,9,259,0.0041713898,0.0066
60,"E",26,0.004285987,0.005,10,260,0.0041427405,0.007
60,"E",27,0.003999494,0.009,1,261,0.0041140912,0.0074
60,"E",27,0.003999494,0.009,2,262,0.0040854419,0.0078
60,"E",27,0.003999494,0.009,3,263,0.0040567926,0.0082
60,"E",27,0.003999494,0.009,4,264,0.0040281433,0.0086
60,"E",27,0.003999494,0.009,5,265,0.003999494,0.009
60,"E",27,0.003999494,0.009,6,266,0.0039719795,0.0085
60,"E",27,0.003999494,0.009,7,267,0.003944465,0.008
60,"E",27,0.003999494,0.009,8,268,0.0039169505,0.0075
60,"E",27,0.003999494,0.009,9,269,0.003889436,0.007
60,"E",27,0.003999494,0.009,10,270,0.0038619215,0.0065
60,"E",28,0.003724349,0.004,1,271,0.003834407,0.006
60,"E",28,0.003724349,0.004,2,272,0.0038068925,0.0055
60,"E",28,0.003724349,0.004,3,273,0.003779378,0.005
60,"E",28,0.003724349,0.004,4,274,0.0037518635,0.0045
60,"E",28,0.003724349,0.004,5,275,0.003724349,0.004
60,"E",28,0.003724349,0.004,6,276,0.0036981361,0.0043
60,"E",28,0.003724349,0.004,7,277,0.0036719232,0.0046
60,"E",28,0.003724349,0.004,8,278,0.0036457103,0.0049
60,"E",28,0.003724349,0.004,9,279,0.0036194974,0.0052
60,"E",28,0.003724349,0.004,10,280,0.0035932845,0.0055
60,"E",29,0.00346222,0.007,1,281,0.0035670716,0.0058
60,"E",29,0.00346222,0.007,2,282,0.0035408587,0.0061
60,"E",29,0.00346222,0.007,3,283,0.0035146458,0.0064
60,"E",29,0.00346222,0.007,4,284,0.0034884329,0.0067
60,"E",29,0.00346222,0.007,5,285,0.00346222,0.007
60,"E",29,0.00346222,0.007,6,286,0.0034374071,0.0067
60,"E",29,0.00346222,0.007,7,287,0.0034125942,0.0064
60,"E",29,0.00346222,0.007,8,288,0.0033877813,0.0061
60,"E",29,0.00346222,0.007,9,289,0.0033629684,0.0058
60,"E",29,0.00346222,0.007,10,290,0.0033381555,0.0055
60,"E",30,0.003214091,0.004,1,291,0.0033133426,0.0052
60,"E",30,0.003214091,0.004,2,292,0.0032885297,0.0049
60,"E",30,0.003214091,0.004,3,293,0.0032637168,0.0046
60,"E",30,0.003214091,0.004,4,294,0.0032389039,0.0043
60,"E",30,0.003214091,0.004,5,295,0.003214091,0.004
60,"E",30,0.003214091,0.004,6,296,0.0031907246,0.0046
60,"E",30,0.003214091,0.004,7,297,0.0031673582,0.0052
60,"E",30,0.003214091,0.004,8,298,0.0031439918,0.0058
60,"E",30,0.003214091,0.004,9,299,0.0031206254,0.0064
60,"E",30,0.003214091,0.004,10,300,0.003097259,0.007
60,"E",31,0.002980427,0.01,1,301,0.0030738926,0.0076
60,"E",31,0.002980427,0.01,2,302,0.0030505262,0.0082
60,"E",31,0.002980427,0.01,3,303,0.0030271598,0.0088
60,"E",31,0.002980427,0.01,4,304,0.0030037934,0.0094
60,"E",31,0.002980427,0.01,5,305,0.002980427,0.01
60,"E",31,0.002980427,0.01,6,306,0.0029585152,0.0094
60,"E",31,0.002980427,0.01,7,307,0.0029366034,0.0088
60,"E",31,0.002980427,0.01,8,308,0.0029146916,0.0082
60,"E",31,0.002980427,0.01,9,309,0.0028927798,0.0076
60,"E",31,0.002980427,0.01,10,310,0.002870868,0.007
60,"E",32,0.002761309,0.004,1,311,0.0028489562,0.0064
60,"E",32,0.002761309,0.004,2,312,0.0028270444,0.0058
60,"E",32,0.002761309,0.004,3,313,0.0028051326,0.0052
60,"E",32,0.002761309,0.004,4,314,0.0027832208,0.0046
60,"E",32,0.002761309,0.004,5,315,0.002761309,0.004
60,"E",32,0.002761309,0.004,6,316,0.0027408319,0.0044
60,"E",32,0.002761309,0.004,7,317,0.0027203548,0.0048
60,"E",32,0.002761309,0.004,8,318,0.0026998777,0.0052
60,"E",32,0.002761309,0.004,9,319,0.0026794006,0.0056
60,"E",32,0.002761309,0.004,10,320,0.0026589235,0.006
60,"E",33,0.002556538,0.008,1,321,0.0026384464,0.0064
60,"E",33,0.002556538,0.008,2,322,0.0026179693,0.0068
60,"E",33,0.002556538,0.008,3,323,0.0025974922,0.0072
60,"E",33,0.002556538,0.008,4,324,0.0025770151,0.0076
60,"E",33,0.002556538,0.008,5,325,0.002556538,0.008
60,"E",33,0.002556538,0.008,6,326,0.0025374552,0.0081
60,"E",33,0.002556538,0.008,7,327,0.0025183724,0.0082
60,"E",33,0.002556538,0.008,8,328,0.0024992896,0.0083
60,"E",33,0.002556538,0.008,9,329,0.0024802068,0.0084
60,"E",33,0.002556538,0.008,10,330,0.002461124,0.0085
60,"E",34,0.00236571,0.009,1,331,0.0024420412,0.0086
60,"E",34,0.00236571,0.009,2,332,0.0024229584,0.0087
60,"E",34,0.00236571,0.009,3,333,0.0024038756,0.0088
60,"E",34,0.00236571,0.009,4,334,0.0023847928,0.0089
60,"E",34,0.00236571,0.009,5,335,0.00236571,0.009
60,"E",34,0.00236571,0.009,6,336,0.0023479675,0.0087
60,"E",34,0.00236571,0.009,7,337,0.002330225,0.0084
60,"E",34,0.00236571,0.009,8,338,0.0023124825,0.0081
60,"E",34,0.00236571,0.009,9,339,0.00229474,0.0078
60,"E",34,0.00236571,0.009,10,340,0.0022769975,0.0075
60,"E",35,0.002188285,0.006,1,341,0.002259255,0.0072
60,"E",35,0.002188285,0.006,2,342,0.0022415125,0.0069
60,"E",35,0.002188285,0.006,3,343,0.00222377,0.0066
60,"E",35,0.002188285,0.006,4,344,0.0022060275,0.0063
60,"E",35,0.002188285,0.006,5,345,0.002188285,0.006
60,"E",35,0.002188285,0.006,6,346,0.0021718197,0.006
60,"E",35,0.002188285,0.006,7,347,0.0021553544,0.006
60,"E",35,0.002188285,0.006,8,348,0.0021388891,0.006
60,"E",35,0.002188285,0.006,9,349,0.0021224238,0.006
60,"E",35,0.002188285,0.006,10,350,0.0021059585,0.006
60,"E",36,0.002023632,0.006,1,351,0.0020894932,0.006
60,"E",36,0.002023632,0.006,2,352,0.0020730279,0.006
60,"E",36,0.002023632,0.006,3,353,0.0020565626,0.006
60,"E",36,0.002023632,0.006,4,354,0.0020400973,0.006
60,"E",36,0.002023632,0.006,5,355,0.002023632,0.006
60,"E",36,0.002023632,0.006,6,356,0.0020083755,0.0061
60,"E",36,0.002023632,0.006,7,357,0.001993119,0.0062
60,"E",36,0.002023632,0.006,8,358,0.0019778625,0.0063
60,"E",36,0.002023632,0.006,9,359,0.001962606,0.0064
60,"E",36,0.002023632,0.006,10,360,0.0019473495,0.0065
60,"E",37,0.001871067,0.007,1,361,0.001932093,0.0066
60,"E",37,0.001871067,0.007,2,362,0.0019168365,0.0067
60,"E",37,0.001871067,0.007,3,363,0.00190158,0.0068
60,"E",37,0.001871067,0.007,4,364,0.0018863235,0.0069
60,"E",37,0.001871067,0.007,5,365,0.001871067,0.007
60,"E",37,0.001871067,0.007,6,366,0.0018569481,0.0068
60,"E",37,0.001871067,0.007,7,367,0.0018428292,0.0066
60,"E",37,0.001871067,0.007,8,368,0.0018287103,0.0064
60,"E",37,0.001871067,0.007,9,369,0.0018145914,0.0062
60,"E",37,0.001871067,0.007,10,370,0.0018004725,0.006
60,"E",38,0.001729878,0.005,1,371,0.0017863536,0.0058
60,"E",38,0.001729878,0.005,2,372,0.0017722347,0.0056
60,"E",38,0.001729878,0.005,3,373,0.0017581158,0.0054
60,"E",38,0.001729878,0.005,4,374,0.0017439969,0.0052
60,"E",38,0.001729878,0.005,5,375,0.001729878,0.005
60,"E",38,0.001729878,0.005,6,376,0.0017168251,0.0049
60,"E",38,0.001729878,0.005,7,377,0.0017037722,0.0048
60,"E",38,0.001729878,0.005,8,378,0.0016907193,0.0047
60,"E",38,0.001729878,0.005,9,379,0.0016776664,0.0046
60,"E",38,0.001729878,0.005,10,380,0.0016646135,0.0045
60,"E",39,0.001599349,0.004,1,381,0.0016515606,0.0044
60,"E",39,0.001599349,0.004,2,382,0.0016385077,0.0043
60,"E",39,0.001599349,0.004,3,383,0.0016254548,0.0042
60,"E",39,0.001599349,0.004,4,384,0.0016124019,0.0041
60,"E",39,0.001599349,0.004,5,385,0.001599349,0.004
60,"E",39,0.001599349,0.004,6,386,0.0015872911,0.0045
60,"E",39,0.001599349,0.004,7,387,0.0015752332,0.005
60,"E",39,0.001599349,0.004,8,388,0.0015631753,0.0055
60,"E",39,0.001599349,0.004,9,389,0.0015511174,0.006
60,"E",39,0.001599349,0.004,10,390,0.0015390595,0.0065
60,"E",40,0.00147877,0.009,1,391,0.0015270016,0.007
60,"E",40,0.00147877,0.009,2,392,0.0015149437,0.0075
60,"E",40,0.00147877,0.009,3,393,0.0015028858,0.008
60,"E",40,0.00147877,0.009,4,394,0.0014908279,0.0085
60,"E",40,0.00147877,0.009,5,395,0.00147877,0.009
60,"E",40,0.00147877,0.009,6,396,0.0014676382,0.0085
60,"E",40,0.00147877,0.009,7,397,0.0014565064,0.008
60,"E",40,0.00147877,0.009,8,398,0.0014453746,0.0075
60,"E",40,0.00147877,0.009,9,399,0.0014342428,0.007
60,"E",40,0.00147877,0.009,10,400,0.001423111,0.0065
60,"E",41,0.001367452,0.004,1,401,0.0014119792,0.006
60,"E",41,0.001367452,0.004,2,402,0.0014008474,0.0055
60,"E",41,0.001367452,0.004,3,403,0.0013897156,0.005
60,"E",41,0.001367452,0.004,4,404,0.0013785838,0.0045
60,"E",41,0.001367452,0.004,5,405,0.001367452,0.004
60,"E",41,0.001367452,0.004,6,406,0.0013571801,0.0044
