,UCOR,CUMCO,term,sigma,scale,id
11,0.0037102994391,0.140308192617,60,0.56046501,1.55103037,5
12,0.00408017808496,0.140308192617,60,0.56046501,1.55103037,5
13,0.0043828598372,0.140308192617,60,0.56046501,1.55103037,5
14,0.0046171440308,0.140308192617,60,0.56046501,1.55103037,5
15,0.00478517616818,0.140308192617,60,0.56046501,1.55103037,5
16,0.00489139559763,0.140308192617,60,0.56046501,1.55103037,5
17,0.00494166411906,0.140308192617,60,0.56046501,1.55103037,5
18,0.00494258467129,0.140308192617,60,0.56046501,1.55103037,5
19,0.00490099460429,0.140308192617,60,0.56046501,1.55103037,5
20,0.00482360732824,0.140308192617,60,0.56046501,1.55103037,5
21,0.00471677352103,0.140308192617,60,0.56046501,1.55103037,5
22,0.00458633474554,0.140308192617,60,0.56046501,1.55103037,5
23,0.0044375459303,0.140308192617,60,0.56046501,1.55103037,5
24,0.00427504734989,0.140308192617,60,0.56046501,1.55103037,5
25,0.00410287078673,0.140308192617,60,0.56046501,1.55103037,5
26,0.00392446812846,0.140308192617,60,0.56046501,1.55103037,5
27,0.00374275364054,0.140308192617,60,0.56046501,1.55103037,5
28,0.00356015355401,0.140308192617,60,0.56046501,1.55103037,5
29,0.00337865848374,0.140308192617,60,0.56046501,1.55103037,5
30,0.00319987562136,0.140308192617,60,0.56046501,1.55103037,5
31,0.00302507871454,0.140308192617,60,0.56046501,1.55103037,5
32,0.00285525462326,0.140308192617,60,0.56046501,1.55103037,5
33,0.00269114580141,0.140308192617,60,0.56046501,1.55103037,5
34,0.00253328844056,0.140308192617,60,0.56046501,1.55103037,5
35,0.00238204627533,0.140308192617,60,0.56046501,1.55103037,5
36,0.00223764021995,0.140308192617,60,0.56046501,1.55103037,5
37,0.00210017410894,0.140308192617,60,0.56046501,1.55103037,5
38,0.00196965687101,0.140308192617,60,0.56046501,1.55103037,5
39,0.00184602148843,0.140308192617,60,0.56046501,1.55103037,5
40,0.00172914109565,0.140308192617,60,0.56046501,1.55103037,5
41,0.00161884255796,0.140308192617,60,0.56046501,1.55103037,5
42,0.00151491784934,0.140308192617,60,0.56046501,1.55103037,5
43,0.0014171335226,0.140308192617,60,0.56046501,1.55103037,5
44,0.00132523853632,0.140308192617,60,0.56046501,1.55103037,5
45,0.00123897067506,0.140308192617,60,0.56046501,1.55103037,5
46,0.00115806177126,0.140308192617,60,0.56046501,1.55103037,5
47,0.00108224191199,0.140308192617,60,0.56046501,1.55103037,5
48,0.00101124278964,0.140308192617,60,0.56046501,1.55103037,5
49,0.000944800334178,0.140308192617,60,0.56046501,1.55103037,5
50,0.000882656745669,0.140308192617,60,0.56046501,1.55103037,5
51,0.000824562028403,0.140308192617,60,0.56046501,1.55103037,5
52,0.000770275113294,0.140308192617,60,0.56046501,1.55103037,5
53,0.000719564642052,0.140308192617,60,0.56046501,1.55103037,5
54,0.000672209475382,0.140308192617,60,0.56046501,1.55103037,5
55,0.000627998977679,0.140308192617,60,0.56046501,1.55103037,5
56,0.000586733122304,0.140308192617,60,0.56046501,1.55103037,5
57,0.000548222454329,0.140308192617,60,0.56046501,1.55103037,5
58,0.000512287941526,0.140308192617,60,0.56046501,1.55103037,5
59,0.000478760739141,0.140308192617,60,0.56046501,1.55103037,5
0,0.0,0.134576983035,60,0.56646501,1.55103037,6
1,0.0,0.134576983035,60,0.56646501,1.55103037,6
2,0.0,0.134576983035,60,0.56646501,1.55103037,6
3,0.0,0.134576983035,60,0.56646501,1.55103037,6
4,0.0,0.134576983035,60,0.56646501,1.55103037,6
5,9.47704249979e-12,0.134576983035,60,0.56646501,1.55103037,6
6,3.61697350507e-05,0.134576983035,60,0.56646501,1.55103037,6
7,0.000384083345619,0.134576983035,60,0.56646501,1.55103037,6
8,0.00110827180786,0.134576983035,60,0.56646501,1.55103037,6
9,0.00200298311287,0.134576983035,60,0.56646501,1.55103037,6
10,0.00288184459066,0.134576983035,60,0.56646501,1.55103037,6
11,0.00364200337587,0.134576983035,60,0.56646501,1.55103037,6
12,0.00424428361246,0.134576983035,60,0.56646501,1.55103037,6
13,0.00468606749231,0.134576983035,60,0.56646501,1.55103037,6
14,0.00498244106138,0.134576983035,60,0.56646501,1.55103037,6
15,0.00515525097092,0.134576983035,60,0.56646501,1.55103037,6
16,0.00522736283028,0.134576983035,60,0.56646501,1.55103037,6
17,0.00521994321923,0.134576983035,60,0.56646501,1.55103037,6
18,0.00515138588975,0.134576983035,60,0.56646501,1.55103037,6
19,0.00503708213206,0.134576983035,60,0.56646501,1.55103037,6
20,0.00488959250049,0.134576983035,60,0.56646501,1.55103037,6
21,0.00471898344072,0.134576983035,60,0.56646501,1.55103037,6
22,0.00453320759275,0.134576983035,60,0.56646501,1.55103037,6
23,0.0043384693926,0.134576983035,60,0.56646501,1.55103037,6
24,0.0041395510693,0.134576983035,60,0.56646501,1.55103037,6
25,0.00394009139319,0.134576983035,60,0.56646501,1.55103037,6
26,0.00374281797137,0.134576983035,60,0.56646501,1.55103037,6
27,0.00354973761089,0.134576983035,60,0.56646501,1.55103037,6
28,0.00336229054512,0.134576983035,60,0.56646501,1.55103037,6
29,0.00318147437514,0.134576983035,60,0.56646501,1.55103037,6
30,0.00300794308085,0.134576983035,60,0.56646501,1.55103037,6
31,0.00284208575376,0.134576983035,60,0.56646501,1.55103037,6
32,0.00268408896987,0.134576983035,60,0.56646501,1.55103037,6
33,0.00253398603939,0.134576983035,60,0.56646501,1.55103037,6
34,0.00239169577301,0.134576983035,60,0.56646501,1.55103037,6
35,0.00225705289831,0.134576983035,60,0.56646501,1.55103037,6
36,0.00212983184094,0.134576983035,60,0.56646501,1.55103037,6
37,0.00200976524269,0.134576983035,60,0.56646501,1.55103037,6
38,0.00189655831113,0.134576983035,60,0.56646501,1.55103037,6
39,0.00178989987294,0.134576983035,60,0.56646501,1.55103037,6
40,0.00168947082432,0.134576983035,60,0.56646501,1.55103037,6
41,0.0015949505295,0.134576983035,60,0.56646501,1.55103037,6
42,0.00150602160503,0.134576983035,60,0.56646501,1.55103037,6
43,0.00142237343698,0.134576983035,60,0.56646501,1.55103037,6
44,0.00134370470661,0.134576983035,60,0.56646501,1.55103037,6
45,0.00126972514293,0.134576983035,60,0.56646501,1.55103037,6
46,0.00120015667524,0.134576983035,60,0.56646501,1.55103037,6
47,0.00113473412264,0.134576983035,60,0.56646501,1.55103037,6
48,0.00107320552893,0.134576983035,60,0.56646501,1.55103037,6
49,0.00101533222853,0.134576983035,60,0.56646501,1.55103037,6
50,0.000960888710892,0.134576983035,60,0.56646501,1.55103037,6
51,0.00090966233651,0.134576983035,60,0.56646501,1.55103037,6
52,0.000861452946227,0.134576983035,60,0.56646501,1.55103037,6
53,0.000816072396351,0.134576983035,60,0.56646501,1.55103037,6
54,0.000773344044941,0.134576983035,60,0.56646501,1.55103037,6
55,0.000733102208826,0.134576983035,60,0.56646501,1.55103037,6
56,0.000695191606415,0.134576983035,60,0.56646501,1.55103037,6
57,0.000659466797709,0.134576983035,60,0.56646501,1.55103037,6
58,0.000625791630096,0.134576983035,60,0.56646501,1.55103037,6
59,0.000594038696269,0.134576983035,60,0.56646501,1.55103037,6
0,1.16939369851e-06,0.144348034328,60,0.57346501,1.55103037,7
1,5.51850291262e-06,0.144348034328,60,0.57346501,1.55103037,7
2,1.88981500532e-05,0.144348034328,60,0.57346501,1.55103037,7
