,UCOR,CUMCO,term,sigma,scale,id
8,0.00534842100535,0.0855588479512,36,0.59046501,1.55103037,9
9,0.00547093806636,0.0855588479512,36,0.59046501,1.55103037,9
10,0.00542095003339,0.0855588479512,36,0.59046501,1.55103037,9
11,0.00523809196937,0.0855588479512,36,0.59046501,1.55103037,9
12,0.00496084133115,0.0855588479512,36,0.59046501,1.55103037,9
13,0.00462291996196,0.0855588479512,36,0.59046501,1.55103037,9
14,0.00425187206226,0.0855588479512,36,0.59046501,1.55103037,9
15,0.00386896363386,0.0855588479512,36,0.59046501,1.55103037,9
16,0.00348978328974,0.0855588479512,36,0.59046501,1.55103037,9
17,0.00312514075637,0.0855588479512,36,0.59046501,1.55103037,9
18,0.0027820239373,0.0855588479512,36,0.59046501,1.55103037,9
19,0.00246448759582,0.0855588479512,36,0.59046501,1.55103037,9
20,0.00217441728887,0.0855588479512,36,0.59046501,1.55103037,9
21,0.00191215333121,0.0855588479512,36,0.59046501,1.55103037,9
22,0.00167698145073,0.0855588479512,36,0.59046501,1.55103037,9
23,0.00146750683172,0.0855588479512,36,0.59046501,1.55103037,9
24,0.00128193144323,0.0855588479512,36,0.59046501,1.55103037,9
25,0.0011182541035,0.0855588479512,36,0.59046501,1.55103037,9
26,0.000974410570341,0.0855588479512,36,0.59046501,1.55103037,9
27,0.000848368178671,0.0855588479512,36,0.59046501,1.55103037,9
28,0.000738186763156,0.0855588479512,36,0.59046501,1.55103037,9
29,0.000642055090475,0.0855588479512,36,0.59046501,1.55103037,9
30,0.000558309891006,0.0855588479512,36,0.59046501,1.55103037,9
31,0.000485442837436,0.0855588479512,36,0.59046501,1.55103037,9
32,0.000422099435769,0.0855588479512,36,0.59046501,1.55103037,9
33,0.000367072721341,0.0855588479512,36,0.59046501,1.55103037,9
34,0.000319293834183,0.0855588479512,36,0.59046501,1.55103037,9
35,0.000277820933147,0.0855588479512,36,0.59046501,1.55103037,9
0,0.0,0.0808061299498,36,0.60046501,1.55103037,10
1,0.0,0.0808061299498,36,0.60046501,1.55103037,10
2,6.04663725947e-06,0.0808061299498,36,0.60046501,1.55103037,10
3,0.000319389770984,0.0808061299498,36,0.60046501,1.55103037,10
4,0.00126182449267,0.0808061299498,36,0.60046501,1.55103037,10
5,0.00245446131441,0.0808061299498,36,0.60046501,1.55103037,10
6,0.00351530385164,0.0808061299498,36,0.60046501,1.55103037,10
7,0.00428510584788,0.0808061299498,36,0.60046501,1.55103037,10
8,0.00474988015522,0.0808061299498,36,0.60046501,1.55103037,10
9,0.00495701648507,0.0808061299498,36,0.60046501,1.55103037,10
10,0.00496921241781,0.0808061299498,36,0.60046501,1.55103037,10
11,0.00484468690026,0.0808061299498,36,0.60046501,1.55103037,10
12,0.00463076332943,0.0808061299498,36,0.60046501,1.55103037,10
13,0.00436328732689,0.0808061299498,36,0.60046501,1.55103037,10
14,0.00406818798645,0.0808061299498,36,0.60046501,1.55103037,10
15,0.00376354862609,0.0808061299498,36,0.60046501,1.55103037,10
16,0.00346154140763,0.0808061299498,36,0.60046501,1.55103037,10
17,0.00317002307388,0.0808061299498,36,0.60046501,1.55103037,10
18,0.00289377257485,0.0808061299498,36,0.60046501,1.55103037,10
19,0.00263541743124,0.0808061299498,36,0.60046501,1.55103037,10
20,0.00239611144854,0.0808061299498,36,0.60046501,1.55103037,10
21,0.00217602251788,0.0808061299498,36,0.60046501,1.55103037,10
22,0.00197467918446,0.0808061299498,36,0.60046501,1.55103037,10
23,0.00179121397297,0.0808061299498,36,0.60046501,1.55103037,10
24,0.00162453213318,0.0808061299498,36,0.60046501,1.55103037,10
25,0.0014734269925,0.0808061299498,36,0.60046501,1.55103037,10
26,0.00133665737181,0.0808061299498,36,0.60046501,1.55103037,10
27,0.00121299823973,0.0808061299498,36,0.60046501,1.55103037,10
28,0.0011012726339,0.0808061299498,36,0.60046501,1.55103037,10
29,0.00100037058824,0.0808061299498,36,0.60046501,1.55103037,10
30,0.000909259150386,0.0808061299498,36,0.60046501,1.55103037,10
31,0.000826986383575,0.0808061299498,36,0.60046501,1.55103037,10
32,0.000752681393634,0.0808061299498,36,0.60046501,1.55103037,10
33,0.000685551811869,0.0808061299498,36,0.60046501,1.55103037,10
34,0.000624879729308,0.0808061299498,36,0.60046501,1.55103037,10
35,0.000570016768203,0.0808061299498,36,0.60046501,1.55103037,10
0,0.0,0.0826985529795,36,0.61146501,1.55103037,11
1,0.0,0.0826985529795,36,0.61146501,1.55103037,11
2,2.99988036955e-17,0.0826985529795,36,0.61146501,1.55103037,11
3,0.000626140349075,0.0826985529795,36,0.61146501,1.55103037,11
4,0.00283856185831,0.0826985529795,36,0.61146501,1.55103037,11
5,0.00477309051383,0.0826985529795,36,0.61146501,1.55103037,11
6,0.0058545269146,0.0826985529795,36,0.61146501,1.55103037,11
7,0.00624187090114,0.0826985529795,36,0.61146501,1.55103037,11
8,0.00618630220886,0.0826985529795,36,0.61146501,1.55103037,11
9,0.00588103217776,0.0826985529795,36,0.61146501,1.55103037,11
10,0.00545206397453,0.0826985529795,36,0.61146501,1.55103037,11
11,0.0049758422813,0.0826985529795,36,0.61146501,1.55103037,11
12,0.00449647657188,0.0826985529795,36,0.61146501,1.55103037,11
13,0.00403802508221,0.0826985529795,36,0.61146501,1.55103037,11
14,0.00361246045831,0.0826985529795,36,0.61146501,1.55103037,11
15,0.00322463837001,0.0826985529795,36,0.61146501,1.55103037,11
16,0.00287533910154,0.0826985529795,36,0.61146501,1.55103037,11
17,0.00256310790066,0.0826985529795,36,0.61146501,1.55103037,11
18,0.00228535647411,0.0826985529795,36,0.61146501,1.55103037,11
19,0.00203901283719,0.0826985529795,36,0.61146501,1.55103037,11
20,0.0018208961435,0.0826985529795,36,0.61146501,1.55103037,11
21,0.00162792477491,0.0826985529795,36,0.61146501,1.55103037,11
22,0.0014572240492,0.0826985529795,36,0.61146501,1.55103037,11
23,0.00130617422102,0.0826985529795,36,0.61146501,1.55103037,11
24,0.00117242369313,0.0826985529795,36,0.61146501,1.55103037,11
25,0.00105388265969,0.0826985529795,36,0.61146501,1.55103037,11
26,0.000948706423558,0.0826985529795,36,0.61146501,1.55103037,11
27,0.000855273935573,0.0826985529795,36,0.61146501,1.55103037,11
28,0.000772164821921,0.0826985529795,36,0.61146501,1.55103037,11
29,0.000698136759765,0.0826985529795,36,0.61146501,1.55103037,11
30,0.000632104200465,0.0826985529795,36,0.61146501,1.55103037,11
31,0.000573118918152,0.0826985529795,36,0.61146501,1.55103037,11
32,0.000520352551447,0.0826985529795,36,0.61146501,1.55103037,11
33,0.000473081127492,0.0826985529795,36,0.61146501,1.55103037,11
34,0.000430671459929,0.0826985529795,36,0.61146501,1.55103037,11
35,0.000392569264435,0.0826985529795,36,0.61146501,1.55103037,11
0,7.09706489354e-05,0.0842563017979,36,0.62346501,1.55103037,12
1,0.000349405175356,0.0842563017979,36,0.62346501,1.55103037,12
2,0.00091992415511,0.0842563017979,36,0.62346501,1.55103037,12
3,0.00171843258083,0.0842563017979,36,0.62346501,1.55103037,12
